"Name","Label_Confidence","count","Creator"
"Sitting",74.4255084991455,6,"TheVentury"
"Skin",74.2122014363607,3,"TheVentury"
"Sky",88.6200256347656,2,"TheVentury"
"Skyscraper",86.2051086425781,1,"TheVentury"
"Sleeve",75.8637847900391,2,"TheVentury"
"Speech",83.1277669270833,3,"TheVentury"
"Stage",87.5719350179036,3,"TheVentury"
"Standing",72.7716655731201,4,"TheVentury"
"Student",61.7744522094727,3,"TheVentury"
"Studio",68.6136093139648,1,"TheVentury"
"Suit",56.8709831237793,1,"TheVentury"
"Sunrise",83.6234741210938,1,"TheVentury"
"Surface Computer",58.4687423706055,1,"TheVentury"
"Sweater",81.3032150268555,2,"TheVentury"
"Sweatshirt",57.5995903015137,1,"TheVentury"
"Symbol",57.9640464782715,1,"TheVentury"
"Table",55.3109283447266,1,"TheVentury"
"Tablet Computer",98.3260192871094,1,"TheVentury"
"Team",61.4262771606445,1,"TheVentury"
"Teen",58.2353477478027,1,"TheVentury"
"Text",75.634987894694,15,"TheVentury"
"Theater",59.4809303283691,1,"TheVentury"
"Tool",72.7553100585938,1,"TheVentury"
"Tourist",86.8084182739258,1,"TheVentury"
"Transportation",69.8322347005208,3,"TheVentury"
"Tree",70.8227233886719,1,"TheVentury"
"TV",66.0398864746094,2,"TheVentury"
"Urban",99.3609237670898,5,"TheVentury"
"Utility Pole",91.124870300293,1,"TheVentury"
"Vacation",90.1126480102539,1,"TheVentury"
"Vehicle",97.1375503540039,1,"TheVentury"
"Video Gaming",78.1145210266113,2,"TheVentury"
"Water",87.3180313110352,3,"TheVentury"
"Waterfront",83.4716720581055,2,"TheVentury"
"White Board",95.4037628173828,1,"TheVentury"
"Wiring",73.0761032104492,2,"TheVentury"
"Woman",70.5411287943522,3,"TheVentury"
"Worker",57.54443359375,2,"TheVentury"
